textbox22
generated on 03/11/2017 17:06:02 UTC

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2003,51,2003-12-15,2003-12-21,,4,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2003,52,2003-12-22,2003-12-28,,3,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,1,2003-12-29,2004-01-04,,0,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,2,2004-01-05,2004-01-11,,22,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,3,2004-01-12,2004-01-18,,13,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,4,2004-01-19,2004-01-25,,15,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,5,2004-01-26,2004-02-01,,11,0,,,,0,0,,,,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,6,2004-02-02,2004-02-08,,14,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,7,2004-02-09,2004-02-15,,13,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,8,2004-02-16,2004-02-22,,8,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,9,2004-02-23,2004-02-29,,15,0,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,10,2004-03-01,2004-03-07,,3,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,11,2004-03-08,2004-03-14,,16,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,12,2004-03-15,2004-03-21,,10,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,13,2004-03-22,2004-03-28,,13,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,14,2004-03-29,2004-04-04,,8,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,15,2004-04-05,2004-04-11,,8,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,16,2004-04-12,2004-04-18,,9,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,17,2004-04-19,2004-04-25,,6,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,18,2004-04-26,2004-05-02,,6,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,19,2004-05-03,2004-05-09,,24,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,20,2004-05-10,2004-05-16,,25,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,21,2004-05-17,2004-05-23,,26,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,22,2004-05-24,2004-05-30,,39,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,23,2004-05-31,2004-06-06,,37,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,24,2004-06-07,2004-06-13,,45,0,,,,0,0,,,2,2,2,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,25,2004-06-14,2004-06-20,,36,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,26,2004-06-21,2004-06-27,,42,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,27,2004-06-28,2004-07-04,,121,0,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,28,2004-07-05,2004-07-11,,158,0,,,,3,3,,,1,1,4,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,29,2004-07-12,2004-07-18,,187,0,,,,9,9,,,,0,9,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,30,2004-07-19,2004-07-25,,164,0,,,,1,1,,,3,3,4,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,31,2004-07-26,2004-08-01,,144,0,,,,3,3,,,1,1,4,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,32,2004-08-02,2004-08-08,,146,0,,,,9,9,,,,0,9,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,33,2004-08-09,2004-08-15,,126,0,,,,5,5,,,1,1,6,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,34,2004-08-16,2004-08-22,,199,0,,,,16,16,,,5,5,21,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,35,2004-08-23,2004-08-29,,214,0,,,,8,8,,,10,10,18,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,36,2004-08-30,2004-09-05,,238,0,,,,11,11,,,4,4,15,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,37,2004-09-06,2004-09-12,,253,0,,,,10,10,,,9,9,19,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,38,2004-09-13,2004-09-19,,149,0,,,,11,11,,,5,5,16,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,39,2004-09-20,2004-09-26,,65,0,,,,4,4,,,7,7,11,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,40,2004-09-27,2004-10-03,,61,0,,,,5,5,,,6,6,11,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,41,2004-10-04,2004-10-10,,41,0,,,,3,3,,,2,2,5,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,42,2004-10-11,2004-10-17,,55,0,,,,4,4,,,3,3,7,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,43,2004-10-18,2004-10-24,,46,0,,,,3,3,,,3,3,6,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,44,2004-10-25,2004-10-31,,33,0,,,,1,1,,,2,2,3,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,45,2004-11-01,2004-11-07,,35,0,,,,0,0,,,2,2,2,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,46,2004-11-08,2004-11-14,,28,0,,,,3,3,,,4,4,7,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,47,2004-11-15,2004-11-21,,37,0,,,,2,2,,,1,1,3,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,48,2004-11-22,2004-11-28,,22,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,49,2004-11-29,2004-12-05,,20,0,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,50,2004-12-06,2004-12-12,,24,0,,,,2,2,,,,0,2,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,51,2004-12-13,2004-12-19,,19,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,52,2004-12-20,2004-12-26,,31,0,,,,1,1,,,1,1,2,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2004,53,2004-12-27,2005-01-02,,14,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,1,2005-01-03,2005-01-09,,14,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,2,2005-01-10,2005-01-16,,21,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,3,2005-01-17,2005-01-23,,26,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,4,2005-01-24,2005-01-30,,19,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,5,2005-01-31,2005-02-06,,18,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,6,2005-02-07,2005-02-13,,20,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,7,2005-02-14,2005-02-20,,24,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,8,2005-02-21,2005-02-27,,28,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,9,2005-02-28,2005-03-06,,32,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,10,2005-03-07,2005-03-13,,18,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,11,2005-03-14,2005-03-20,,24,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,12,2005-03-21,2005-03-27,,10,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,13,2005-03-28,2005-04-03,,31,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,14,2005-04-04,2005-04-10,,28,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,15,2005-04-11,2005-04-17,,30,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,16,2005-04-18,2005-04-24,,12,0,,,,3,3,,,,0,3,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,17,2005-04-25,2005-05-01,,15,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,18,2005-05-02,2005-05-08,,65,0,,,,3,3,,,,0,3,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,19,2005-05-09,2005-05-15,,35,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,20,2005-05-16,2005-05-22,,93,0,,,,2,2,,,,0,2,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,21,2005-05-23,2005-05-29,,94,0,,,,3,3,,,2,2,5,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,22,2005-05-30,2005-06-05,,113,1,,,,3,4,,,4,4,8,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,23,2005-06-06,2005-06-12,,100,2,,,,12,14,,,8,8,22,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,24,2005-06-13,2005-06-19,,88,6,,,,7,13,,,2,2,15,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,25,2005-06-20,2005-06-26,,82,13,,,,21,34,,,5,5,39,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,26,2005-06-27,2005-07-03,,125,3,,,,43,46,,,4,4,50,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,27,2005-07-04,2005-07-10,,186,2,,,,68,70,,,8,8,78,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,28,2005-07-11,2005-07-17,,163,2,,,,43,45,,,3,3,48,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,29,2005-07-18,2005-07-24,,175,10,,,,45,55,,,3,3,58,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,30,2005-07-25,2005-07-31,,157,1,,,,53,54,,,6,6,60,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,31,2005-08-01,2005-08-07,,153,1,,,,26,27,,,1,1,28,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,32,2005-08-08,2005-08-14,,160,8,,,,12,20,,,8,8,28,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,33,2005-08-15,2005-08-21,,151,2,,,,21,23,,,2,2,25,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,34,2005-08-22,2005-08-28,,150,,,,,26,26,,,8,8,34,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,35,2005-08-29,2005-09-04,,181,1,,,,29,30,,,6,6,36,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,36,2005-09-05,2005-09-11,,138,1,,,,10,11,,,7,7,18,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,37,2005-09-12,2005-09-18,,167,1,,,,7,8,,,3,3,11,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,38,2005-09-19,2005-09-25,,112,0,,,,2,2,,,4,4,6,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,39,2005-09-26,2005-10-02,,110,1,,,,3,4,,,2,2,6,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,40,2005-10-03,2005-10-09,,108,,,,,1,1,,,4,4,5,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,41,2005-10-10,2005-10-16,,76,,,,,1,1,,,2,2,3,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,42,2005-10-17,2005-10-23,,83,,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,43,2005-10-24,2005-10-30,,85,0,,,,0,0,,,3,3,3,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,44,2005-10-31,2005-11-06,,77,,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,45,2005-11-07,2005-11-13,,97,0,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2005,46,2005-11-14,2005-11-20,,80,,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,1,2006-01-02,2006-01-08,,24,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,2,2006-01-09,2006-01-15,,24,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,3,2006-01-16,2006-01-22,,33,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,4,2006-01-23,2006-01-29,,27,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,5,2006-01-30,2006-02-05,,26,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,6,2006-02-06,2006-02-12,,18,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,7,2006-02-13,2006-02-19,,29,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,8,2006-02-20,2006-02-26,,25,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,9,2006-02-27,2006-03-05,,43,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,10,2006-03-06,2006-03-12,,37,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,11,2006-03-13,2006-03-19,,50,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,12,2006-03-20,2006-03-26,,35,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,13,2006-03-27,2006-04-02,,44,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,14,2006-04-03,2006-04-09,,28,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,15,2006-04-10,2006-04-16,,22,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,16,2006-04-17,2006-04-23,,24,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,17,2006-04-24,2006-04-30,,33,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,18,2006-05-01,2006-05-07,,51,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,19,2006-05-08,2006-05-14,,41,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,20,2006-05-15,2006-05-21,,32,0,,,,0,0,,,4,4,4,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,21,2006-05-22,2006-05-28,,52,0,,,,2,2,,,,0,2,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,22,2006-05-29,2006-06-04,,64,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,23,2006-06-05,2006-06-11,,37,0,,,,1,1,,,1,1,2,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,24,2006-06-12,2006-06-18,,49,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,25,2006-06-19,2006-06-25,,61,0,,,,0,0,,,4,4,4,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,26,2006-06-26,2006-07-02,,38,0,,,,1,1,,,3,3,4,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,27,2006-07-03,2006-07-09,,60,1,,,,0,1,,,6,6,7,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,28,2006-07-10,2006-07-16,,83,0,,,,6,6,,,10,10,16,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,29,2006-07-17,2006-07-23,,80,0,,,,10,10,,,10,10,20,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,30,2006-07-24,2006-07-30,,43,0,,,,17,17,,,8,8,25,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,31,2006-07-31,2006-08-06,,45,0,,,,9,9,,,15,15,24,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,32,2006-08-07,2006-08-13,,61,0,,,,18,18,,,10,10,28,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,33,2006-08-14,2006-08-20,,74,0,,,,15,15,,,13,13,28,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,34,2006-08-21,2006-08-27,,56,0,,,,18,18,,,9,9,27,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,35,2006-08-28,2006-09-03,,71,0,,,,9,9,,,5,5,14,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,36,2006-09-04,2006-09-10,,76,0,,,,2,2,,,8,8,10,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,37,2006-09-11,2006-09-17,,53,0,,,,4,4,,,5,5,9,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,38,2006-09-18,2006-09-24,,52,0,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,39,2006-09-25,2006-10-01,,67,0,,,,0,0,,,4,4,4,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,40,2006-10-02,2006-10-08,,49,0,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,41,2006-10-09,2006-10-15,,32,0,,,,2,2,,,,0,2,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,42,2006-10-16,2006-10-22,,31,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,43,2006-10-23,2006-10-29,,20,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,44,2006-10-30,2006-11-05,,35,0,,,,0,0,,,,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,45,2006-11-06,2006-11-12,,23,0,,,,0,0,,,,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,46,2006-11-13,2006-11-19,,34,1,,,,1,2,,,,0,2,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,47,2006-11-20,2006-11-26,,30,1,,,,0,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,48,2006-11-27,2006-12-03,,30,1,,,,0,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,49,2006-12-04,2006-12-10,,36,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,50,2006-12-11,2006-12-17,,35,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,51,2006-12-18,2006-12-24,,29,2,,,,0,2,,,,0,2,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2006,52,2006-12-25,2006-12-31,,17,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,1,2007-01-01,2007-01-07,,14,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,2,2007-01-08,2007-01-14,,21,1,,,,0,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,3,2007-01-15,2007-01-21,,24,0,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,4,2007-01-22,2007-01-28,,29,0,,,,0,0,,,,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,5,2007-01-29,2007-02-04,,24,0,,,,0,0,,,,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,6,2007-02-05,2007-02-11,,17,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,7,2007-02-12,2007-02-18,,25,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,8,2007-02-19,2007-02-25,,30,0,,,,0,0,,,,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,9,2007-02-26,2007-03-04,,33,0,,,,0,0,,,,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,10,2007-03-05,2007-03-11,,19,0,,,,0,0,,,,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,11,2007-03-12,2007-03-18,,36,0,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,12,2007-03-19,2007-03-25,,17,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,13,2007-03-26,2007-04-01,,46,0,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,14,2007-04-02,2007-04-08,,24,0,,,,0,0,,,,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,15,2007-04-09,2007-04-15,,22,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,16,2007-04-16,2007-04-22,,24,0,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,17,2007-04-23,2007-04-29,,27,0,,,,0,0,,,1,1,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,18,2007-04-30,2007-05-06,,36,0,,,,0,0,,,,0,0,,No Activity
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,19,2007-05-07,2007-05-13,,105,0,,,,0,0,,,,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,20,2007-05-14,2007-05-20,,174,0,,,,0,0,,,,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,21,2007-05-21,2007-05-27,,155,0,,,,1,1,,,,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,22,2007-05-28,2007-06-03,,170,0,,,,0,0,,,,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,23,2007-06-04,2007-06-10,,150,0,,,,0,0,0,0,0,0,0,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,24,2007-06-11,2007-06-17,,151,0,,,,1,1,0,0,0,0,1,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2007,25,2007-06-18,2007-06-24,,192,0,,,,2,2,0,0,1,1,3,,Sporadic
